img,label
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08153.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08153_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04410.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04410_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00810.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00810_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08001.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08001_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01470.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007020.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007020_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009270.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009270_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00420.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00420_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06150.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06150_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02580.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02580_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07080.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07080_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08157.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08157_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010290.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010290_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01920.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01920_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04890.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04890_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02010.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02010_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08075.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08075_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03540.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03540_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007350.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08035.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08035_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00660.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00660_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01020.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01020_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_006840.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_006840_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01860.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01860_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02430.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02430_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05640.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05640_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01920.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01920_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00180.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00180_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08005.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08005_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02010.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02010_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009090.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009090_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02220.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02220_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03810.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03810_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08640.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08640_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02970.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02970_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01050.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01050_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04500.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04500_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00990.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00990_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009780.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009780_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00270.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00270_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04500.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04500_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08039.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08039_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04380.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04380_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08125.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08125_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08009.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08009_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008850.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008850_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08135.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08135_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007230.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007230_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009900.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009900_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007770.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007770_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007860.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007860_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02190.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02190_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f00990.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f00990_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08103.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08103_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_006780.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_006780_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00840.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00840_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00030.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00030_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01800.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01800_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03660.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03660_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04620.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04620_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009060.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009060_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00570.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00570_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010170.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010170_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007080.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007080_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06090.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06090_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01770.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01770_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008820.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008820_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03210.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03210_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08029.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08029_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009540.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009540_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01110.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01110_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009150.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009150_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03030.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03030_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01440.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01440_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04860.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04860_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009630.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009630_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02340.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02340_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05430.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05430_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007680.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007680_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02070.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06630.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06630_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04890.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04890_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04710.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04710_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05070.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04350.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02190.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02190_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00450.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00450_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010230.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010230_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05190.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05190_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007560.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007560_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03060.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03060_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07979.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07979_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007890.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007890_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04470.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07440.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07440_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007620.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007620_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01680.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01680_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008580.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008580_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02250.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02250_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00360.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00360_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01770.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01770_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01080.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01080_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08117.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08117_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07983.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07983_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008490.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008490_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00960.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00960_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07963.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07963_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03030.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03030_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08580.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08580_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02490.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02490_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02520.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02520_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08280.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08280_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04170.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04170_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02250.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02250_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01650.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01650_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04680.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04680_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009810.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009810_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07971.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07971_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02700.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02700_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02160.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02160_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08520.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08520_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08127.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08127_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010050.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010050_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00720.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00720_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007200.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007200_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010140.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010140_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03810.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03810_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007950.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007950_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009480.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009480_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02460.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02460_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007740.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007740_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08107.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08107_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02010.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02010_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03660.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03660_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01890.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01890_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08037.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08037_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08027.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08027_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03480.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03480_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04410.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04410_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01260.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01260_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07110.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07110_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07650.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07650_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08077.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08077_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06960.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06960_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008700.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008700_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03600.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03600_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_006990.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_006990_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01200.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01200_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01500.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01500_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01410.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01410_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03390.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03390_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_006690.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_006690_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02880.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02880_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007470.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07590.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07590_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05700.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05700_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f05100.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f05100_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01200.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01200_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02550.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02550_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05550.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05550_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009720.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009720_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08370.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08370_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02820.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02820_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009750.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009750_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01410.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01410_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02730.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02730_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00780.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00780_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06120.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06120_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07500.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07500_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05490.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05490_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008160.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008160_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02040.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02040_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08250.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08250_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07710.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07710_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06360.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06360_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02400.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02400_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007380.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007380_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00960.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00960_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05280.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05280_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02220.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02220_L.png.npy
